标题,位置,房屋类型,面积,单价,总价,介绍,网址
白沙大道3房业主急卖65万，看房方便交通便利,云星尚雅名都 经开区,3室2厅,91.76平米,"6,975元/平",64万,南 北简装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116050407.html
万达商圈 公园旁 华润品质 刚需三房,华润置地江南中心 五一路,3室2厅,75平米,"10,934元/平",82万,东南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116726229.html
"西班牙小镇5房，楼层好，视野宽阔，采光充足,配套齐全",天健西班牙小镇 沙井,5室2厅,120.47平米,"7,471元/平",90万,南简装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116255859.html
开发商装修，未入住 业主诚意售房 建发品质值得信赖,建发玺院 五一路,3室2厅,65平米,"9,154元/平",59.5万,南 北精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116701412.html
江南华润楼盘大小书BAO配齐正南三房诚意出售,华润置地江南中心 五一路,3室2厅,89平米,"11,798元/平",105万,南其他中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116801126.html
业主急售，看房提前约，价格还可以商量,吉维尼鲜花小镇 五一路,2室2厅,74.52平米,"8,723元/平",65万,东南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117022038.html
汇东星城一期大三房 高楼层三面采光通透明亮 近學校,汇东星城 经开区,4室2厅,117平米,"7,693元/平",90万,南其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105117179807.html
位置不近路边 安静舒适，全新装修 近地铁,龙光玖珑府 经开区,5室2厅,130平米,"10,385元/平",135万,南 北精装低楼层(共40层) ,https://nn.lianjia.com/ershoufang/105117176716.html
星光大道上 次新小区 万达商圈 电梯小3房 产权清晰,振宁星光广场 白沙星光,3室1厅,72平米,"10,834元/平",78万,东其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116454811.html
恒大精装交付，房龄5年内，小区环境舒适，管理很好,恒大帝景 经开区,3室2厅,129平米,"6,977元/平",90万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117072915.html
江南区中装5房2卫 一梯一户，电梯高楼层，产权清晰,融晟公園大地A区 五一路,4室2厅,143.83平米,"7,023元/平",101万,南 北其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115705427.html
汇东星城地铁口4房 户型方正保养干净看房方便,汇东星城 经开区,4室2厅,111平米,"7,928元/平",88万,南精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115964693.html
经开区 锦兰公馆  毛坯房  朝南,锦兰公馆 经开区,2室1厅,82平米,"7,927元/平",65万,南毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116000594.html
江南公园简装5房2卫电梯房高楼层 南北双阳台产权清晰,融晟公園大地A区 五一路,5室2厅,126平米,"6,469元/平",81.5万,东 南 北其他高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105115979212.html
房子户型方正 房间客厅宽敞 电梯中层,金沙湾花园 白沙星光,3室2厅,109.33平米,"7,501元/平",82万,南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105116011071.html
轨道御水元筑 3室2厅 南,轨道御水元筑 白沙星光,3室2厅,100平米,"12,000元/平",120万,南毛坯低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105117202182.html
笋盘单价8300！隆源华府全新精装三房，位置安静采光好,隆源华府 经开区,3室2厅,95.29平米,"8,081元/平",77万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117076064.html
刚需小3房  高楼层视野开阔 楼下双地 铁 口 红本在手,碧园南城故事 经开区,3室2厅,101平米,"5,000元/平",50.5万,南简装高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105113595293.html
万达商圈 网红打卡地旁 毛坯房有钥匙看房方便,振宁花园 白沙星光,2室2厅,78.9平米,"5,070元/平",40万,北 南毛坯高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105114878788.html
此房满二 业主自住 业主诚心售房 中间楼层 视野好,建发玺院 五一路,3室2厅,89平米,"8,371元/平",74.5万,南 北精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114754769.html
电梯10楼  精装  4房2卫  江边,中国铁建西派澜岸 五一路,4室2厅,108平米,"9,723元/平",105万,南其他中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105117059985.html
三元小区 两房 装修保养好 小区环境好,三元小区A区 五一路,2室1厅,64.89平米,"5,857元/平",38万,南其他中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105109216174.html
地铁口  精装三房  小区环境优美,南宁恒大城 经开区,3室2厅,125平米,"7,040元/平",88万,南 北精装中楼层(共41层) ,https://nn.lianjia.com/ershoufang/105115764544.html
采光足中高楼层交通便利。龙光品质配置,龙光普罗旺斯香槟 经开区,3室2厅,130.28平米,"7,216元/平",94万,南其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115969628.html
香槟庄园全新精装复式楼，双层使用面积，看房有钥匙,龙光普罗旺斯香槟 经开区,3室2厅,59.37平米,"8,928元/平",53万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114564627.html
万达华府C区 诚心出售 4房 随时看房 高楼层,万达华府C区 白沙星光,4室2厅,117平米,"11,539元/平",135万,东北毛坯高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116286171.html
汇东星世界 毛坯小三房，业主诚心出售，首付15万！,汇东星世界二期 经开区,3室1厅,88.05平米,"7,633元/平",67.2万,南毛坯高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105112177547.html
龙光普罗旺斯卡地亚庄园 2室2厅 南,龙光普罗旺斯卡地亚庄园 经开区,2室2厅,73平米,"7,672元/平",56万,南其他低楼层(共43层) ,https://nn.lianjia.com/ershoufang/105110702379.html
江南新小区 昌泰茗城 低楼层4房2卫 毛坯房 单价低,昌泰茗城 经开区,4室2厅,132.67平米,"6,935元/平",92万,南毛坯低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116901027.html
普罗旺斯两房  小区环境好  配套设施齐全,龙光普罗旺斯紫罗兰 经开区,2室2厅,60平米,"8,000元/平",48万,南 北精装高楼层(共17层) ,https://nn.lianjia.com/ershoufang/105114796572.html
精装修  电梯18楼   3房   拎包入住,荣和·公园里 沙井,3室2厅,82平米,"8,293元/平",68万,东北其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105114692795.html
江南万达商圈 户型方正 双阳台 地铁口2号线,天筑丽城 白沙星光,2室1厅,80平米,"7,625元/平",61万,东南精装低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115243484.html
靓丽的合院边套，业主急卖，看房方便,龙光江南院子 沙井,5室1厅,135平米,"15,778元/平",213万,南 北毛坯低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105115994227.html
此房格局好，楼层好，采光好，位置佳,西建冠城世家 五一路,3室2厅,94平米,"8,830元/平",83万,南毛坯低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105114339253.html
精装地铁口两房，装修保养好。，配套齐全,富宁新兴苑 五一路,2室2厅,83.6平米,"7,178元/平",60万,东南其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105112870777.html
江南盛天地旁 五号线地铁 双阳台大四房南北对流通风好,南航翔宇花园 经开区,4室2厅,140.8平米,"8,665元/平",122万,南 北精装中楼层(共23层) ,https://nn.lianjia.com/ershoufang/105116406937.html
毛坯两房有钥匙，南北格局，产权清晰，证件齐全,天健西班牙小镇 沙井,2室2厅,69.87平米,"6,870元/平",48万,东南其他低楼层(共29层) ,https://nn.lianjia.com/ershoufang/105117066085.html
四房的户型，只要三房的价格，看了都说好,云顶印象 经开区,4室2厅,113平米,"6,992元/平",79万,北简装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105111671234.html
顶楼双层复式，单层80平的面积，一手楼中楼诚心出售,天健西班牙小镇 沙井,6室4厅,80.38平米,"8,585元/平",69万,南毛坯高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105107184194.html
奥园名门 3室2厅 南,奥园名门 沙井,3室2厅,93平米,"9,140元/平",85万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113410349.html
五一路电梯楼中楼 采光好 带露台 看房方便,富宁新兴苑 五一路,3室1厅,121平米,"7,439元/平",90万,东南其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105113182166.html
地铁口精装四房，户型方正，装修保养新,江南華府 沙井,4室2厅,139.8平米,"7,082元/平",99万,东南精装低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113537946.html
中南春风南岸 3室2厅 东南,中南春风南岸 沙井,3室2厅,79.52平米,"10,815元/平",86万,东南精装高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105116296636.html
锦兰公馆三房高楼层，采光充足，朝南户.,锦兰公馆 经开区,3室1厅,93平米,"8,388元/平",78万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116562403.html
地铁5号线五一立交站，小区配套成熟，生活氛围浓郁。,富宁新兴苑 五一路,2室2厅,82平米,"8,537元/平",70万,东南精装高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114427962.html
紧凑刚需小三房 新装修 看房方便,东盟华府 沙井,3室1厅,78.9平米,"9,506元/平",75万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114745171.html
带产权车位 高楼层 正三室两厅两卫,盛天领域 经开区,3室2厅,91平米,"9,891元/平",90万,南 北精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115219492.html
交通便利，成熟社区，价格实惠，业主急卖，采光通风好,东盟华府 沙井,3室2厅,87.5平米,"8,572元/平",75万,东南毛坯高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113325512.html
2019年房龄  有证 精装  3房 带车位,荣和·公园里 沙井,3室2厅,81.21平米,"9,605元/平",78万,南精装低楼层(共17层) ,https://nn.lianjia.com/ershoufang/105111423745.html
精装4房，新交房，产权清晰，诚心出售,西建冠城世家 五一路,4室2厅,94.39平米,"10,807元/平",102万,南精装高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113594927.html
东盟华府 3室2厅 东南,东盟华府 沙井,3室2厅,80.76平米,"8,049元/平",65万,东南精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105112870894.html
精装修，有证产权清晰，南北格局，无遮挡采光通风好,天健西班牙小镇 沙井,4室2厅,108平米,"8,334元/平",90万,北精装高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113033081.html
普罗旺斯旁 精装四房 户型方正 采光通风都很不错,中旭•中央城 经开区,4室2厅,116.27平米,"9,891元/平",115万,南 北精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105109788348.html
有证，总价低，户型好，买下即可装修入住,龙光玖誉城睿城 经开区,1室1厅,38.62平米,"6,474元/平",25万,南毛坯低楼层(共15层) ,https://nn.lianjia.com/ershoufang/105110504580.html
汇东星城，装修还不错的2房，户型正，采光好,汇东星城 经开区,2室2厅,64平米,"10,000元/平",64万,南 北精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113455690.html
房子户型方正，采光好，中间楼层，独立阳台和厨房,荣宝华商城 白沙星光,1室1厅,56平米,"8,036元/平",45万,南 北其他中楼层(共6层) ,https://nn.lianjia.com/ershoufang/105108921447.html
精装楼中楼 有大露台 红本在手 业主诚心出售,富宁新兴苑 五一路,4室2厅,120.73平米,"6,213元/平",75万,南其他高楼层(共6层) ,https://nn.lianjia.com/ershoufang/105105035113.html
此房为简装房，视野开阔，采光充足，交通便利,广西路桥总公司一分公司五一路生活区 五一路,3室2厅,60平米,"5,500元/平",33万,南简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105110619427.html
此价格带车位  精装 业主诚心出售  高层  地铁口,宝丰园宝丰大夏 白沙星光,3室2厅,117.8平米,"8,065元/平",95万,南其他高楼层(共15层) ,https://nn.lianjia.com/ershoufang/105105711972.html
房子户型方正，通风采光好，电梯房，小户型，总价低。,保利城A区 五一路,2室1厅,43平米,"9,977元/平",42.9万,南精装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105111484349.html
房子采光好 户型正 舒适而居 业主诚心出售,青溪府 经开区,5室1厅,143平米,"10,826元/平",154.8万,南 北精装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105107984928.html
丽江村 精装3房  好楼层  业主诚心出售 看房预约,丽江村小区 五一路,3室2厅,98平米,"8,062元/平",79万,南简装中楼层(共5层) ,https://nn.lianjia.com/ershoufang/105107399135.html
骋望珺玺 精装两房 看房方便 小区临江,骋望珺玺 五一路,2室2厅,65平米,"9,847元/平",64万,东南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105111701687.html
普罗旺斯紫罗兰庄园，精装楼中楼，共3层，含车位,龙光普罗旺斯紫罗兰 经开区,5室2厅,113平米,"13,275元/平",150万,南简装高楼层(共16层) ,https://nn.lianjia.com/ershoufang/105109186679.html
4号线地铁口，精装原样板房，全屋家具给你,龙光玖珑府 经开区,5室1厅,130平米,"10,385元/平",135万,南 北精装低楼层(共40层) ,https://nn.lianjia.com/ershoufang/105112724635.html
地铁5号线五一立交站，小区配套成熟，生活氛围浓郁,富宁新兴苑 五一路,2室2厅,78.28平米,"7,027元/平",55万,东南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105110435072.html
户型方正，采光充足，南北通风，交通便利，适合居住,怡馨苑 五一路,3室1厅,111平米,"7,298元/平",81万,东南其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105109485867.html
翠湖新城 2房2厅 阳台朝南 通风采光好户型方正,翠湖新城南区 五一路,2室2厅,74.64平米,"5,628元/平",42万,南其他中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105109770546.html
房子自住保养好 业主诚心出售 价格可以小刀,金湾花城 白沙星光,2室2厅,78平米,"9,231元/平",72万,东南其他高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105105911319.html
巨隆大厦精装修 小单间 看房联系,巨隆大厦 白沙星光,1室0厅,42.5平米,"9,412元/平",40万,东南其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105106707715.html
江南万达旁 地铁口 电梯精装修3房  业主诚心出售,盛邦领地 白沙星光,3室2厅,89.93平米,"13,011元/平",117万,南其他低楼层(共35层) ,https://nn.lianjia.com/ershoufang/105111293893.html
带杂物房 精装  业主诚心出售,振宁花园 白沙星光,3室2厅,118平米,"5,890元/平",69.5万,南简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105107459455.html
双地铁口！融创青溪府全新精装四房洋楼，业主从未入住,青溪府 经开区,4室2厅,142.51平米,"10,526元/平",150万,南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105108983786.html
