标题,位置,房屋类型,面积,单价,总价,介绍,网址
总部基地 大品牌改善小区 满五唯一 地铁物业,绿城春江明月 五象核心区,4室2厅,139.92平米,"13,222元/平",185万,南毛坯中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105114094355.html
五象湖少有的 一线湖景无遮挡！业主好说话,湖畔书院 五象湖,3室2厅,122平米,"16,394元/平",200万,南 北其他低楼层(共17层) ,https://nn.lianjia.com/ershoufang/105113894831.html
五象湖金科博翠山全新精装4房诚售,金科博翠山 玉洞,4室2厅,118.9平米,"9,084元/平",108万,南精装低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116413172.html
楼下就是地铁口  中间层2房急售 开发商精装修,华润二十四城 五象湖,2室1厅,70平米,"14,286元/平",100万,西南精装中楼层(共49层) ,https://nn.lianjia.com/ershoufang/105116660321.html
总部基地 品质小区 144平米4+1房 全新毛坯 售165万,盛科城 五象核心区,5室2厅,144平米,"11,459元/平",165万,南 北毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115130188.html
此房户型方正，高楼层，视野开阔 近地铁,龙光玖誉湖御湖 五象文旅,5室2厅,142.15平米,"11,608元/平",165万,南精装中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105110618025.html
近地铁房龄新绿化好 满五年无欠款 户型方正实用急售,恒大绿洲3期 大沙田,4室1厅,114平米,"7,720元/平",88万,南 北其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105116286693.html
路桥锦绣新城 4室2厅 东南 西南,路桥锦绣新城 玉洞,4室2厅,115.57平米,"7,355元/平",85万,东南 西南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116713570.html
总部基地143平米居家大四房  没有欠款,江悦蓝湾 五象核心区,4室2厅,142.43平米,"12,989元/平",185万,东毛坯中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114153646.html
总部基地楼中楼。江景房。地铁口200米,金源一品 五象核心区,5室2厅,367平米,"20,709元/平",760万,南其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105113982357.html
恒大绿洲精装大三房，矮楼层带露台看房提前约,恒大绿洲3期 大沙田,3室2厅,127.83平米,"6,932元/平",88.6万,南 北精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113991469.html
五象新区 天誉花园 70年住宅 LOFT 2房 南向,天誉花园6组团 五象文旅,2室1厅,44平米,"9,091元/平",40万,南精装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105111459363.html
地铁口，公园式小区精装三房两卫78万,恒大绿洲3期 大沙田,3室2厅,103.65平米,"7,526元/平",78万,南 北精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105116931271.html
锦麟玖玺 3室2厅 南,锦麟玖玺 五象湖,3室2厅,110平米,"21,819元/平",240万,南精装低楼层(共17层) ,https://nn.lianjia.com/ershoufang/105116349993.html
民族风情街 3室2厅 南,民族风情街 玉洞,3室2厅,118平米,"8,899元/平",105万,南其他18层 ,https://nn.lianjia.com/ershoufang/105117329076.html
业主诚心出售，建发品质，新中式园林,建发五象印月 五象湖,3室2厅,108平米,"23,149元/平",250万,南其他低楼层(共19层) ,https://nn.lianjia.com/ershoufang/105115155456.html
五象湖地铁口 南宁二中旁 南向精装大4房 采光通风好,光明城市行知苑 五象湖,4室2厅,118.35平米,"9,295元/平",110万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105109185169.html
五象总部基地旁，玖誉湖精装4房，户型方正，配套齐全,龙光玖誉湖澜湖 五象文旅,4室2厅,120平米,"8,500元/平",102万,南 北精装中楼层(共40层) ,https://nn.lianjia.com/ershoufang/105107169790.html
五象新区建工城126平大三房诚心出售,建工城 五象湖,3室2厅,126.4平米,"5,538元/平",70万,南 北毛坯高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105115675951.html
带车位加75平杂物房 南北双阳台 5.6米客厅,建发央玺 五象湖,4室2厅,173平米,"24,278元/平",420万,南其他9层 ,https://nn.lianjia.com/ershoufang/105116229164.html
春江明月精装3房  看房方便 中间楼层采光充足,绿城春江明月 五象核心区,3室2厅,107平米,"13,365元/平",143万,南 北简装中楼层(共25层) ,https://nn.lianjia.com/ershoufang/105114667253.html
南宁五象总部基旁国企大盘光明城市三期梦溪苑,光明城市梦溪苑 五象湖,3室2厅,100.31平米,"10,767元/平",108万,南 北精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114095854.html
九棠府精装没住过 带一个产权车位,融创九棠府一期 五象湖,5室2厅,143平米,"9,931元/平",142万,南 北精装中楼层(共22层) ,https://nn.lianjia.com/ershoufang/105114489980.html
华润24城业主全新装修轻奢风  万象汇  地铁23号线,华润二十四城 五象湖,3室2厅,89.53平米,"15,638元/平",140万,南精装高楼层(共49层) ,https://nn.lianjia.com/ershoufang/105114615766.html
万科魅力之城精装修四房两厅两卫配套设施齐全,万科魅力之城 五象湖,4室2厅,90.05平米,"11,439元/平",103万,西 北精装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105116459050.html
五象南精装修交付，万科品质，业主诚心出售。,万科金域国际 五象湖,4室2厅,105平米,"8,096元/平",85万,南精装中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116056752.html
五象新区香悦四季三房两卫精装房方便看房，小区安静,合景香悦四季 玉洞,3室2厅,86平米,"7,559元/平",65万,南其他高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105111369586.html
总部基地万科物业品质 全新精装四房，,万科金域中央一期 玉洞,4室1厅,108平米,"12,778元/平",138万,南其他低楼层(共44层) ,https://nn.lianjia.com/ershoufang/105117099326.html
精装2房，单价优惠，满五唯一 楼下滨江公园,汉军五象一号 玉洞,2室2厅,82平米,"6,708元/平",55万,东南精装高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105115275175.html
万科星都荟 4室2厅 南,万科星都荟 五象湖,4室2厅,113平米,"6,992元/平",79万,南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115205776.html
建发五象印月 ，精装4房，带车位无欠款,建发五象印月 五象湖,4室2厅,133平米,"21,053元/平",280万,东南精装高楼层(共19层) ,https://nn.lianjia.com/ershoufang/105116992555.html
彰泰品质洋房，精装四房，业主诚心出售,彰泰府 五象湖,4室2厅,143平米,"15,035元/平",215万,南精装低楼层(共9层) ,https://nn.lianjia.com/ershoufang/105113643729.html
五象湖成熟区+彰泰府+业主诚意出售,彰泰府 五象湖,4室2厅,100.2平米,"12,875元/平",129万,南精装中楼层(共22层) ,https://nn.lianjia.com/ershoufang/105116596113.html
彰泰滨江学府 3室2厅 南,彰泰滨江学府 五象核心区,3室2厅,96平米,"13,021元/平",125万,南精装中楼层(共13层) ,https://nn.lianjia.com/ershoufang/105116487494.html
万科金域中央五房，宜家五象湖总部基地旁，好楼层,万科金域中央一期 玉洞,5室1厅,143平米,"12,448元/平",178万,南简装低楼层(共44层) ,https://nn.lianjia.com/ershoufang/105115665334.html
精装两房 业主自住 看房方便 诚心出,天誉花园4组团 五象文旅,2室1厅,53平米,"8,831元/平",46.8万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105117070835.html
采光可以，合适入手，地铁口2-3号线,合景天汇广场 五象湖,2室2厅,69平米,"11,015元/平",76万,南精装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105110174770.html
地铁口 滨湖+14 合景天汇广场精装3房视野好,合景天汇广场 五象湖,3室2厅,89平米,"10,338元/平",92万,南精装高楼层(共46层) ,https://nn.lianjia.com/ershoufang/105116660693.html
五象湖旁 光明城市 毛坯三房户型方正 近地铁3号线,光明城市雅集苑 五象湖,3室2厅,97平米,"10,825元/平",105万,南 北毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115859724.html
五象澜庭府锦苑 2室2厅 南,五象澜庭府锦苑 五象湖,2室2厅,70平米,"10,000元/平",70万,南精装高楼层(共38层) ,https://nn.lianjia.com/ershoufang/105116724036.html
买房带车位，满五唯一，业主诚心出售高层采光,华润二十四城 五象湖,5室2厅,166平米,"17,470元/平",290万,南 北毛坯高楼层(共47层) ,https://nn.lianjia.com/ershoufang/105109182450.html
视野开阔，配套齐全，保养很好，拎包入住,万科魅力之城 五象湖,4室2厅,89平米,"17,416元/平",155万,南精装中楼层(共35层) ,https://nn.lianjia.com/ershoufang/105111116204.html
万科大品牌，品质和物业都好，口碑在南宁经得起考验,万科金域国际 五象湖,4室2厅,125平米,"8,800元/平",110万,南其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116081971.html
光明城市梦溪苑 3室2厅 东南,光明城市梦溪苑 五象湖,3室2厅,98平米,"13,266元/平",130万,东南精装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105109343644.html
良庆区 五象湖  双地铁口 绿地国际花都  精装三房,绿地 · 国际花都 五象湖,3室2厅,84.23平米,"11,873元/平",100万,东南简装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105113705394.html
华润二十四城毛坯三房，带车位！,华润二十四城 五象湖,3室2厅,88.6平米,"15,463元/平",137万,南其他中楼层(共46层) ,https://nn.lianjia.com/ershoufang/105113018690.html
瑞华·瑞和家園2-2-1-1 78.92m² 业主急售,瑞华·瑞和家園 玉洞,2室2厅,78.92平米,"7,350元/平",58万,东南其他高楼层(共12层) ,https://nn.lianjia.com/ershoufang/105113225247.html
高楼层朝南 东边套 精装3房 无欠款 产权明晰,华润二十四城 五象湖,3室2厅,84.39平米,"14,220元/平",120万,南精装高楼层(共47层) ,https://nn.lianjia.com/ershoufang/105114181463.html
五象总部基地 五象湖 地铁公园房,光明城市梦溪苑 五象湖,3室2厅,96.54平米,"13,466元/平",130万,南简装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105113703042.html
不得不看的 五象湖 小高层洋房   地铁口,建发央玺 五象湖,3室2厅,108平米,"18,519元/平",200万,南毛坯中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105113189973.html
出售五象湖桂象湖旁毛坯3房，近地铁，靠湖景，,光明城市梦溪苑 五象湖,3室2厅,95平米,"10,527元/平",100万,南其他低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105111756468.html
光明城市梦溪苑，是您买房的好选择。,光明城市梦溪苑 五象湖,3室2厅,96.61平米,"13,457元/平",130万,东南毛坯中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105111160046.html
此房户型朝南， 户型方正，采光充足，视野开阔,光明城市梦溪苑 五象湖,3室2厅,100平米,"11,000元/平",110万,南毛坯中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105111628383.html
五象湖光明梦溪苑，4房，业主诚心出售,光明城市梦溪苑 五象湖,4室1厅,140.23平米,"10,697元/平",150万,南其他低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114576238.html
楼层好，采光通风好，五象新区好位置,光明城市梦溪苑 五象湖,4室2厅,118平米,"12,628元/平",149万,南 北毛坯中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105111604033.html
万科物业，园林小区，精装横厅四房，视野好,万科公园里 五象文旅,4室2厅,108平米,"12,038元/平",130万,南 北其他高楼层(共35层) ,https://nn.lianjia.com/ershoufang/105114875986.html
建发央玺 3室2厅 南,建发央玺 五象湖,3室2厅,107平米,"20,000元/平",214万,南其他高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116572979.html
五象新区彰泰郡五房业主诚心出售,彰泰郡 五象湖,5室2厅,118平米,"11,865元/平",140万,南精装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105110568222.html
双地铁口，万象汇，上学近。物业好,华润二十四城 五象湖,2室2厅,73平米,"16,302元/平",119万,南其他低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105110784479.html
业主急售 户型方正 采光充足 通风良好,万科星都荟 五象湖,3室2厅,92平米,"10,000元/平",92万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105109004239.html
澜庭府方正三房，精装修，地铁口,五象澜庭府锦苑 五象湖,3室2厅,94.8平米,"12,975元/平",123万,南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113987749.html
五象湖，毛坯，高品质楼盘，圈层好，有证,建发央玺 五象湖,4室2厅,141平米,"23,759元/平",335万,南其他11层 ,https://nn.lianjia.com/ershoufang/105114437003.html
建工城  4房外加2个阳光房业主诚心出售加一个负一车位,建工城 五象湖,4室2厅,136.1平米,"8,524元/平",116万,南其他低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114900227.html
五象湖四大天王 毛坯三房满二 无欠款  业主诚心卖,建发央玺 五象湖,3室2厅,106平米,"19,340元/平",205万,南其他中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105115164311.html
五象湖国企开发商地铁口读书排名前茅,建发央玺 五象湖,3室2厅,97平米,"22,681元/平",220万,南毛坯中楼层(共14层) ,https://nn.lianjia.com/ershoufang/105114463428.html
五象总部基地旁 采光好 通风好 品质4房,光明城市梦溪苑 五象湖,4室2厅,140平米,"11,429元/平",160万,南毛坯低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105108745508.html
五象湖畔，玉洞大道边上，交通出行方便,光明城市梦溪苑 五象湖,3室2厅,101.69平米,"10,326元/平",105万,南毛坯低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105111600268.html
华润二十四城 双地铁口 方正三房 看房方便,华润二十四城 五象湖,3室2厅,82平米,"15,244元/平",125万,南其他高楼层(共47层) ,https://nn.lianjia.com/ershoufang/105111893262.html
五象湖 华润二十四城 三房出售，产权清晰 采光好,华润二十四城 五象湖,3室2厅,106平米,"15,095元/平",160万,南精装低楼层(共49层) ,https://nn.lianjia.com/ershoufang/105113762138.html
五象湖高品质居住区，出行方便快捷,龙光天瀛 五象湖,3室2厅,96平米,"20,313元/平",195万,南毛坯中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115865177.html
五象湖 龙光天瀛 别墅 业主诚心出售,龙光天瀛 五象湖,5室2厅,148平米,"33,784元/平",500万,南毛坯低楼层(共3层) ,https://nn.lianjia.com/ershoufang/105112422354.html
宝能五象湖一号 3室2厅 东南,宝能五象湖一号 五象湖,3室2厅,92平米,"14,022元/平",129万,东南精装低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105111148278.html
：地铁口物业 读书方便 交通便利 楼间距宽,合景天汇广场 五象湖,3室2厅,93平米,"12,904元/平",120万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115344983.html
两梯三户，阳台朝南，大平层，中间安静，高层视野好,建工城 五象湖,3室2厅,94平米,"10,639元/平",100万,南毛坯高楼层(共40层) ,https://nn.lianjia.com/ershoufang/105115011600.html
