标题,位置,房屋类型,面积,单价,总价,介绍,网址
琅西地铁口水榭花都 3层楼中楼出售 装修保养好 采光通,和实水榭花都 金湖,4室2厅,186.7平米,"20,354元/平",380万,东南精装高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105109346512.html
民歌湖。配套成熟。交通便利大四房,百色大厦 金湖,4室2厅,160平米,"9,313元/平",149万,南其他高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105105390522.html
金湖广场双地铁 滨湖路琅东十四 金碧苑业主诚售,金碧苑小区 金湖,4室2厅,149平米,"18,792元/平",280万,南精装高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105116510366.html
业主急售 光充足 户型方正 高层 视野好 房子干净整洁,希尔顿阳光 金湖,1室1厅,58.68平米,"12,100元/平",71万,东南 南其他低楼层(共29层) ,https://nn.lianjia.com/ershoufang/105111701618.html
业主诚心出售 装修保养好 价格好商量,新希望·大唐·锦悦青山 柳沙,4室2厅,122平米,"13,771元/平",168万,南 北精装低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105114890691.html
丰泽SOHO毛坯房户型，任性装修，诚心出售,丰泽SOHO 金湖,2室1厅,84平米,"20,000元/平",168万,南毛坯高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105108112628.html
青秀东盟商务区莱茵湖畔精装3房2厅2卫,莱茵湖畔 琅东,3室2厅,120平米,"13,167元/平",158万,南精装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115780433.html
红本在手，业主随时可签，产权清晰 自住诚心出售,华发国宾壹号 柳沙,3室1厅,83.14平米,"15,637元/平",130万,东南其他中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105116934290.html
南宁市，青秀区，吉祥凤景湾一期,吉祥凤景湾 凤岭北,3室2厅,100平米,"14,000元/平",140万,南毛坯高楼层(共24层) ,https://nn.lianjia.com/ershoufang/105106311958.html
装修保养好，采光好，交通便利，业主诚心出售,丰泽SOHO 金湖,2室2厅,63.27平米,"26,711元/平",169万,南精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105107827364.html
荣和中央公园   电梯一房出售  总价76万   民乐+天桃,荣和·中央公园 东葛路,1室1厅,58平米,"13,104元/平",76万,南其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116885394.html
店长推荐好房 桂盐大厦  公园旁 地铁口 业主诚心出售,桂盐大厦 金湖,5室2厅,214平米,"12,010元/平",257万,南简装高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105115302466.html
凤景湾洋房 精装大平层 一层一户 诚意出售 看房方便,凤景湾 凤岭北,5室3厅,283平米,"20,778元/平",588万,南精装低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105117039433.html
房子采光充足，全景看南湖，户型好,东方明珠花园 金湖,3室2厅,158平米,"11,393元/平",180万,南精装中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105115944658.html
带大露台，万达公馆精装大4房，业主诚心出售,万达公馆 青秀万达,4室3厅,271平米,"22,141元/平",600万,南 北其他低楼层(共60层) ,https://nn.lianjia.com/ershoufang/105109618275.html
2室2厅 华凯逸悦豪庭(一期) 毛坯房,华凯·逸悦豪庭一期 凤岭北,2室2厅,84平米,"11,310元/平",95万,南毛坯高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105106679590.html
凤岭北大三房，双有阳台，空气流通性优越,盘龙居小区 凤岭北,3室2厅,138平米,"10,145元/平",140万,南简装低楼层(共15层) ,https://nn.lianjia.com/ershoufang/105106918670.html
青秀区，金湖广场，民歌湖，大三房，房东诚心出售,桂盐大厦 金湖,4室2厅,153.92平米,"10,071元/平",155万,南简装高楼层(共25层) ,https://nn.lianjia.com/ershoufang/105111902954.html
凤岭北尚城街区大面积 朝南 诚心出售,润华·尚城街区 凤岭北,4室2厅,181平米,"9,117元/平",165万,东南毛坯中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105102352346.html
一房出售   门槛低 业主诚心出售 有钥匙看房,天立TT国际 金湖,1室1厅,53平米,"22,642元/平",120万,南简装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105111232172.html
昌泰东盟园 4室2厅 南,昌泰东盟园 东盟商务区,4室2厅,138平米,"16,667元/平",230万,南精装中楼层(共14层) ,https://nn.lianjia.com/ershoufang/105105721567.html
地铁口 天然氧吧 首-付低 成熟商圈,希尔顿阳光 金湖,1室1厅,32平米,"12,500元/平",40万,南精装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105104889719.html
满五不唯一，楼层好，视野宽阔，采光充足,南湖碧园 青秀万达,3室2厅,129.5平米,"14,672元/平",190万,南 北其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105103907658.html
业主诚心售，装修好，视野景观好,美泉1612 凤岭北,3室2厅,101.68平米,"17,703元/平",180万,南 北精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105105172677.html
东盟商务区配套 临万象城 航洋城,联盟新城 东盟商务区,1室1厅,44平米,"17,500元/平",77万,西精装中楼层(共15层) ,https://nn.lianjia.com/ershoufang/105108464996.html
房子满二，南北 通透，楼层好，采光好，刚需,汇春广场 金湖,1室0厅,45.03平米,"11,993元/平",54万,南其他低楼层(共23层) ,https://nn.lianjia.com/ershoufang/105113304278.html
地铁口+公园物业，小户型，配套成熟，出行方便。,城市花园 金湖,1室1厅,50.9平米,"11,788元/平",60万,南精装中楼层(共26层) ,https://nn.lianjia.com/ershoufang/105109659539.html
现代国际朝南单间诚意出售，看房方便。,现代国际 金湖,1室1厅,49平米,"27,552元/平",135万,南其他低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105109280382.html
世纪商都楼中楼急售，房产证是住宅性质。,世纪商都 金湖,5室3厅,256.81平米,"25,311元/平",650万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105108612126.html
金湖广场单位大院武警水电小区带车位和杂物间南北对流,南宁生活小区 金湖,3室1厅,103平米,"24,272元/平",250万,东南 南简装低楼层(共8层) ,https://nn.lianjia.com/ershoufang/105110469151.html
楼下是地铁路口 高层湖景房 无抵押 高水平教育,南湖名都广场 金湖,4室2厅,174.72平米,"31,193元/平",545万,南 北其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105110758322.html
美泉 开发商精装两房 业主诚心出售,美泉1612 凤岭北,2室1厅,65平米,"16,154元/平",105万,南其他低楼层(共23层) ,https://nn.lianjia.com/ershoufang/105115518049.html
航洋城商圈 1房1厅 凤翔+14,天立TT国际 金湖,1室1厅,52.84平米,"28,388元/平",150万,南 西简装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105108180812.html
长岗路金牛桥菜市 香城公寓 三房二厅,香城公寓 东沟岭,3室2厅,96.67平米,"9,290元/平",89.8万,南简装高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105111630802.html
金湖商圈 南湖管委会宿舍 简装两房 ，地铁3号线,南湖管委会宿舍 金湖,2室2厅,81.05平米,"11,968元/平",97万,东南其他低楼层(共7层) ,https://nn.lianjia.com/ershoufang/105109253396.html
凤岭北名气大盘凤岭山语城三期平层，精装入花园3房,凤岭山语城 凤岭北,3室2厅,111平米,"14,235元/平",158万,东南精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115473502.html
保利·童心缘 1室1厅 东南,保利·童心缘 凤岭北,1室1厅,48平米,"14,167元/平",68万,东南精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115608117.html
东方花园 2室2厅 南,东方花园 金湖,2室2厅,83.7平米,"22,701元/平",190万,南其他低楼层(共8层) ,https://nn.lianjia.com/ershoufang/105113333831.html
东盟商务区 近地铁 近青秀山 近万象城 高楼层生活便利,联盟新城 东盟商务区,1室1厅,47.33平米,"20,072元/平",95万,东其他高楼层(共15层) ,https://nn.lianjia.com/ershoufang/105116461907.html
青秀区 万科城南区 精装四房诚意出售,万科城 凤岭北,4室2厅,129.14平米,"12,530元/平",161.8万,南 北精装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115875405.html
满五省税，安静看公园，采光好够通透,凯悦国际 东盟商务区,3室2厅,104.98平米,"19,242元/平",202万,南其他高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105111749480.html
凤岭北，地铁口，颐源居精装4房出售，随时看房,颐源居虹里 凤岭北,4室1厅,117平米,"11,112元/平",130万,南其他中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113640307.html
精装 拎包入住 楼层好采光通风好,天昌东盟中央城A区 东盟商务区,1室1厅,53.08平米,"18,463元/平",98万,南其他高楼层(共17层) ,https://nn.lianjia.com/ershoufang/105114324260.html
凤岭北万科城北区万科精装4房 带大景观阳,万科城北区 凤岭北,4室2厅,108平米,"14,815元/平",160万,南精装中楼层(共41层) ,https://nn.lianjia.com/ershoufang/105117309454.html
荣和大地一组团 精装三房 中高楼层 保养优质 诚意出售,荣和大地一组团花园里 凤岭北,3室2厅,87.9平米,"14,563元/平",128万,东南精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105117118212.html
翡翠园二期 4房130平  精装自住 诚意出售,中房翡翠园二期 琅东,4室2厅,129.75平米,"9,866元/平",128万,北精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113144846.html
凤岭北荣和千千树品质4房户型方正   通风采光好,荣和·千千树 凤岭北,4室2厅,121.97平米,"14,348元/平",175万,北毛坯中楼层(共47层) ,https://nn.lianjia.com/ershoufang/105116716093.html
有证毛坯 格局好，户型方正，视野开阔  看房方便,凤祥名居 仙葫,4室2厅,142.7平米,"7,008元/平",100万,南 北毛坯高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105114437686.html
塞纳维拉花园 大三房 各付各 业主急售,塞纳维拉花园 凤岭北,3室1厅,135平米,"8,149元/平",110万,南精装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115720059.html
毛坯大4房，看房都分方便，带一楼车库，诚意出售,凤岭名园 凤岭北,4室2厅,145平米,"11,380元/平",165万,南其他中楼层(共19层) ,https://nn.lianjia.com/ershoufang/105115734376.html
"户型利用率高,视野开阔,三梯三户,纯大平层楼 南北对流",霖峰壹号3组团 凤岭北,5室2厅,141平米,"13,830元/平",195万,南毛坯59层 ,https://nn.lianjia.com/ershoufang/105115347305.html
带大露台，楼层好，交通方便，配套齐全，带大露台,利海亚洲国际B区 东盟商务区,2室2厅,61.77平米,"16,675元/平",103万,东南 南精装高楼层(共21层) ,https://nn.lianjia.com/ershoufang/105116512859.html
阳台朝南，楼层好，采光好，通风好，户型靓！,绿海云天 东盟商务区,3室2厅,128.4平米,"14,019元/平",180万,东南精装低楼层(共15层) ,https://nn.lianjia.com/ershoufang/105106468918.html
新小区，精装房未入住，满2年急卖,吉祥凤景湾 凤岭北,3室1厅,123平米,"14,635元/平",180万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115508456.html
楼层好，视野开阔无遮挡，小区环境优美，配套齐全...,凤岭山语城 凤岭北,1室1厅,45平米,"12,889元/平",58万,南精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105107258217.html
万科城北区 双阳台精装4房 主阳台望出去一片绿色林海,万科城北区 凤岭北,4室1厅,108.19平米,"12,479元/平",135万,北精装低楼层(共41层) ,https://nn.lianjia.com/ershoufang/105117237077.html
青秀东盟商务区旁低密度品质小区，读书方便,唐樾青山 琅东,4室2厅,123.4平米,"12,804元/平",158万,东南毛坯高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105116357561.html
万象城地铁口自住保养好大三房两梯三户安静看凤岭公园,德瑞花园 凤岭北,3室2厅,131.78平米,"11,535元/平",152万,南 北其他低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105117231967.html
21年装修好，全屋定制，换房才卖房美泉1612,美泉1612 凤岭北,2室1厅,76平米,"14,474元/平",110万,南精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115513053.html
保利领秀前城三房，免双税，精装修，保养好，朝南,保利·领秀前城青秀郡 凤岭南,3室2厅,85.11平米,"12,455元/平",106万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115194833.html
荣和悦澜山 四房精装 中间楼层 业主诚心出售,荣和悦澜山 凤岭北,4室2厅,89.71平米,"15,160元/平",136万,南 北精装中楼层(共49层) ,https://nn.lianjia.com/ershoufang/105115032379.html
金湖广场，小区后排，看湖景，地铁3号线,丽景豪庭 金湖,3室2厅,117.72平米,"9,939元/平",117万,南 北简装中楼层(共19层) ,https://nn.lianjia.com/ershoufang/105115395311.html
柳沙半岛，精装4房，户型方正，中间楼层，带车位,半岛融园小区 柳沙,4室2厅,143.21平米,"7,682元/平",110万,北精装中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105117253171.html
金湖广场，琅西菜市旁，电梯小高层,香港花园 金湖,3室2厅,113.25平米,"8,831元/平",100万,南 北简装低楼层(共8层) ,https://nn.lianjia.com/ershoufang/105116983691.html
看房有钥匙次顶楼3+1房双卫结构 南北通透 满五年唯一,天昌东盟中央城A区 东盟商务区,4室2厅,117平米,"20,941元/平",245万,南 北精装高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105115406277.html
凤岭南苹果园45平一房58万随时方便看房,恒大苹果园·东方诗韵 琅东,1室1厅,45平米,"12,223元/平",55万,东南简装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105108737718.html
德利世家，看房方便，户型朝小区花园,德利▪金御世家 凤岭北,3室2厅,118平米,"13,136元/平",155万,南其他高楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116624143.html
业主诚心出售，凤岭商圈配套成熟，,恒大苹果园·东方诗韵 琅东,6室2厅,242平米,"10,331元/平",250万,南毛坯高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105107587543.html
天桃+共和路    汇宇花园132.24平四房出售 采光好,东葛路18-1汇宇花园 东葛路,4室2厅,132.24平米,"6,655元/平",88万,南简装高楼层(共10层) ,https://nn.lianjia.com/ershoufang/105114996279.html
带固定车位+觷校隔壁+已经有电梯了,南宁市烟草专卖局（公司）琅东宿舍区 金湖,4室2厅,125平米,"28,000元/平",350万,东南其他低楼层(共8层) ,https://nn.lianjia.com/ershoufang/105116011328.html
邕江边上 单位小区 总价实惠 户型方正 随时看房,和美家園 金湖,4室2厅,138平米,"7,247元/平",100万,北简装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117012513.html
户型方正，采光充足，单价低，视野开阔，业主诚心出售,莱茵湖畔 琅东,4室2厅,144.5平米,"11,419元/平",165万,南 北精装低楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114222947.html
房子是精装修未入住、看房方便，诚心出售,荣和公园大道 凤岭北,4室2厅,143平米,"15,735元/平",225万,南 北精装低楼层(共42层) ,https://nn.lianjia.com/ershoufang/105115963363.html
好房好房，走过路过千万不要错国，买一房的两房,莱茵湖畔 琅东,1室1厅,42平米,"15,477元/平",65万,北简装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105116353170.html
