标题,位置,房屋类型,面积,单价,总价,介绍,网址
此房证件齐全，户型方正，采光通风好，小区绿化好,台湾街·桃园居 西大,3室2厅,98平米,"9,184元/平",90万,南其他中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105110632870.html
天域香格里拉，户型方正，诚心出售,天域·香格里拉 西大,1室1厅,48.38平米,"9,302元/平",45万,西北简装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105107237467.html
西大商圈大四房，中低楼层，环境好，2023年交的新房,天健城 西大,4室2厅,122.78平米,"12,014元/平",147.5万,东北毛坯低楼层(共43层) ,https://nn.lianjia.com/ershoufang/105116087220.html
业主诚心出售，户型方正，采光通风好,正恒国际 西大,4室2厅,109平米,"10,551元/平",115万,东南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115720932.html
"此房通风，视野宽阔，采光充足无遮挡 ,设施配套齐全",康美花园 西大,3室2厅,112平米,"6,697元/平",75万,南 北其他中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105114501396.html
地铁口，简单装修，办公用的小复式，,广源鲁班壹号 西大,1室1厅,43平米,"13,442元/平",57.8万,南简装低楼层(共22层) ,https://nn.lianjia.com/ershoufang/105114590335.html
锦华 秀灵路地铁口2房，业主诚心售卖，价格美丽,明秀西园 西大,2室1厅,80平米,"6,625元/平",53万,南其他低楼层(共8层) ,https://nn.lianjia.com/ershoufang/105113781426.html
万象华府华润品质，业主诚心出售，看房方便,华润万象华府 北湖南,4室2厅,142平米,"14,085元/平",200万,南毛坯中楼层(共44层) ,https://nn.lianjia.com/ershoufang/105113979605.html
此房证件齐全，户型方正，采光通风好，格局通透。,台湾街宜兰湾 西大,3室2厅,74.8平米,"10,161元/平",76万,南其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113472459.html
文华园 3室2厅 南,文华园 西大,3室2厅,126.46平米,"6,168元/平",78万,南简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105113557540.html
同和慧源 3室2厅 南,同和慧源 西大,3室2厅,125平米,"9,440元/平",118万,南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105114093168.html
衡阳+18 单位大院 地铁口  价格可以谈 随时过户,粮运汽修厂宿舍 西大,3室2厅,92.08平米,"9,992元/平",92万,南精装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105113992753.html
北大路 梦泽园小区 大三房 看房方便 拎包入住,梦泽园 西大,3室2厅,126平米,"7,778元/平",98万,南其他中楼层(共11层) ,https://nn.lianjia.com/ershoufang/105113040596.html
西大商圈，地铁口新交房小区，全新未入住过！,安吉大唐世家 西大,3室2厅,92平米,"9,185元/平",84.5万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105112423608.html
往前步行约682米即可看到和思相思湖畔,和思V时代 相思湖,4室2厅,76平米,"7,895元/平",60万,南 北精装高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105111720476.html
天域香格里拉 标准两房 中高层 通风好视野佳 诚心出售,天域·香格里拉 西大,2室2厅,83.32平米,"10,022元/平",83.5万,东南精装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105109939721.html
西大正门精致三房拎包入住一号线就在楼下,嘉州华都 西大,3室2厅,120平米,"7,334元/平",88万,北精装中楼层(共12层) ,https://nn.lianjia.com/ershoufang/105108158882.html
复式楼中楼  精装修  随时过户  看房方便,瀚林新城 朝阳,4室1厅,84平米,"13,096元/平",110万,南精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105107168237.html
1号地铁口，精装楼中楼（锦绣豪庭），有大露台杂物房,锦绣豪庭 西大,5室2厅,126平米,"12,699元/平",160万,南精装高楼层(共14层) ,https://nn.lianjia.com/ershoufang/105107355765.html
安静优雅，老城区，配套齐全，适合居住,锦绣豪庭 西大,2室1厅,88平米,"9,091元/平",80万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105109160947.html
时代家园，毛坯房，新小区，环境好，随时可以看房,时代家园 西大,4室1厅,119平米,"11,345元/平",135万,南精装高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105107522865.html
市中 心朝南两房 近江 自住或婚前个人财产借宜,台湾街宜兰湾 西大,2室2厅,71.41平米,"10,223元/平",73万,东南精装中楼层(共18层) ,https://nn.lianjia.com/ershoufang/105109846950.html
天域香格里拉  朝小区花园小户型诚意出售 高层视野佳,天域·香格里拉 西大,1室0厅,41平米,"10,244元/平",42万,东南其他高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105107081194.html
台湾街宜兰湾精装3房电梯高层采光通风好,台湾街宜兰湾 西大,3室1厅,93平米,"10,753元/平",100万,南精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105110470390.html
业主诚心卖 产权清晰 低于成交价,世贸西城 西大,2室2厅,89平米,"6,742元/平",60万,东南简装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105109630897.html
阳台朝南向，楼下地铁一号线、南宁百货，靠西大,世贸西城 西大,3室2厅,112平米,"9,643元/平",108万,东南简装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105108052475.html
买下即收租 西西湾 广西大学东门成熟商圈 出行便利,西西湾 西大,2室0厅,82.5平米,"5,819元/平",48万,南精装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105110382124.html
业主诚心出售，交通便利，近地铁，近公园,世贸西城 西大,1室0厅,26平米,"9,077元/平",23.6万,南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105107279840.html
此房通风、采光楼层好，视野宽阔，设施配套齐全。,正恒国际 西大,2室2厅,87平米,"13,334元/平",116万,南 北其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105109609672.html
天大地大何出世家，欢迎回家 v,锦绣豪庭 西大,3室2厅,115平米,"7,305元/平",84万,南 北简装低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105111160435.html
西大商圈，双地铁，钥匙在手，随时看房,城市碧园 西大,3室2厅,100平米,"10,000元/平",100万,南其他高楼层(共15层) ,https://nn.lianjia.com/ershoufang/105109232495.html
锦绣豪庭3房诚意出售 免双税 看房方便,锦绣豪庭 西大,3室2厅,89平米,"10,450元/平",93万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105108207584.html
西大次新小区，临邕江临公园，闹事区宁静港湾,天健城 西大,4室2厅,160平米,"11,250元/平",180万,南其他中楼层(共16层) ,https://nn.lianjia.com/ershoufang/105114857598.html
冠利幸福苑精装大三房，业主诚意出售，价格好谈,冠利幸福苑 安吉,3室2厅,110平米,"11,728元/平",129万,南 北精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114920535.html
西大商圈 1号5号线地铁口 133平4房  可谈,福满花园 西大,4室2厅,133.79平米,"8,222元/平",110万,南精装中楼层(共16层) ,https://nn.lianjia.com/ershoufang/105113998887.html
业主置换 诚心卖房 看法提前联系,建发鼎华北大珑廷 西大,1室1厅,35平米,"8,858元/平",31万,南其他低楼层(共20层) ,https://nn.lianjia.com/ershoufang/105115515369.html
嘉州华都 3室2厅 北,嘉州华都 西大,3室2厅,123平米,"7,318元/平",90万,北其他中楼层(共12层) ,https://nn.lianjia.com/ershoufang/105113295509.html
此房证件齐全，户型方正，采光通风好，格局通透。,台湾街·花莲府 西大,2室1厅,54平米,"8,334元/平",45万,东南其他低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116901022.html
恒大新城，快环边，北湖商圈，地铁2号线、3号线,恒大新城 北湖南,4室2厅,146.97平米,"5,716元/平",84万,南其他高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105113807248.html
业主自住保养得很好，小区中，采光通风良好，安静舒适,希望城 安吉,3室2厅,98.5平米,"9,138元/平",90万,南精装中楼层(共23层) ,https://nn.lianjia.com/ershoufang/105114349672.html
台湾街宜兰湾 2室1厅 东南,台湾街宜兰湾 西大,2室1厅,73平米,"10,000元/平",73万,东南精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105113808787.html
福满花园品质两房，刚装修不久，业主急售，方便看房,福满花园 西大,2室1厅,67平米,"8,209元/平",55万,南精装中楼层(共15层) ,https://nn.lianjia.com/ershoufang/105113986540.html
秀灵公寓 128平米三房 宽敞实用面积大 闹中取静小区,秀灵公寓 西大,3室1厅,128平米,"5,469元/平",70万,东其他高楼层(共8层) ,https://nn.lianjia.com/ershoufang/105114573774.html
业主诚心出售，户型方正，采光通风好,龙光水悦龙湾御江 西大,4室1厅,115平米,"10,870元/平",125万,南精装低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105114736337.html
天域·香格里拉 4室2厅 南,天域·香格里拉 西大,4室2厅,100.53平米,"10,326元/平",103.8万,南其他高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113765833.html
龙腾路台湾街 单身小户型 保养好,台湾街宜兰湾 西大,2室1厅,48平米,"10,000元/平",48万,东南精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105114066616.html
新阳路 次新房邻  精装 3改2房,时代家园 西大,2室2厅,91平米,"8,792元/平",80万,东其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105114401760.html
新阳小区 2室2厅 东南,新阳小区 西大,2室2厅,75.04平米,"5,997元/平",45万,东南简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105113493239.html
业主精心保养，装修干净，可以直接拎包入住..,嘉汇馨源 西大,2室1厅,77平米,"8,832元/平",68万,南其他中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105115086519.html
大学东路地铁一号线两房 户型方正  交通便利,振业·尚府 西大,2室1厅,66平米,"11,364元/平",75万,南简装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115042740.html
精致户型 交通便利 户型方正 配套齐全,红日学府 西大,2室1厅,68.66平米,"9,875元/平",67.8万,南精装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115464736.html
秀湖花園南区 2室1厅 南,秀湖花園南区 北湖南,2室1厅,73.51平米,"5,850元/平",43万,南其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105115446090.html
萧萧梧叶 寒声，江上秋风动客情。,天健城 西大,3室2厅,100平米,"12,000元/平",120万,南精装中楼层(共41层) ,https://nn.lianjia.com/ershoufang/105115285926.html
西乡塘西大商圈精装房业主改善换房出售价格便宜,正恒国际 西大,3室2厅,91平米,"12,088元/平",110万,南精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115307091.html
西大商圈 地铁口三房 带产权杂物房 拎包入住 看房方便,宏騰苑 西大,2室1厅,79.38平米,"10,079元/平",80万,南简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105114894523.html
近朝阳广场，电梯高层看邕江，装修保养好！,台湾街宜兰湾 西大,3室2厅,91.3平米,"11,830元/平",108万,东南精装高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115099035.html
鲁班地铁，步梯有氧锻炼，免费的跑步机梯,文华园 西大,3室2厅,105平米,"6,191元/平",65万,南简装中楼层(共8层) ,https://nn.lianjia.com/ershoufang/105115217674.html
西大商圈，数据库和参考链接少了几分,瀚林·御景 西大,3室1厅,92.54平米,"10,807元/平",100万,南精装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105115440455.html
小区中间大三房，方正大客厅 大阳台，VR随时看房,盛天尚都 西大,3室1厅,123平米,"9,106元/平",112万,北简装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105114175261.html
业主诚心出售，户型方正，采光通风好,隆源国际花园 西大,3室2厅,110平米,"8,455元/平",93万,南 北精装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105115305568.html
振宁 阳光康城 老城区西大商圈 大三房宽阔空间,振宁.阳光康城 西大,3室1厅,125平米,"10,000元/平",125万,南其他高楼层(共11层) ,https://nn.lianjia.com/ershoufang/105115169050.html
西大商圈 双地铁小区有泳池 房子无欠款 保养好 大平层,正恒国际 西大,3室2厅,123平米,"10,976元/平",135万,南 北精装中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105110660756.html
朝阳商圈，近江近公园，户型方正采光好,时代家园 西大,4室1厅,120.85平米,"11,502元/平",139万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105110875717.html
双地铁口，（百汇华庭），户型方正采光好，西大商圈，,百汇华庭 西大,1室2厅,67.7平米,"8,272元/平",56万,南 北简装中楼层(共22层) ,https://nn.lianjia.com/ershoufang/105108406122.html
西乡塘江景房 大阳台 坐北朝南 采光好 小区楼间距大,骋望天玺 相思湖,3室2厅,95平米,"9,474元/平",90万,南其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105115046364.html
北湖商圈 地铁口旁 北湖菜市  采光通风好,秀湖花園北区 北湖南,4室2厅,131平米,"6,871元/平",90万,东南其他中楼层(共9层) ,https://nn.lianjia.com/ershoufang/105108545347.html
北湖北5号线地铁口，保利心语  精装四房两厅急售,保利心语 北湖南,4室2厅,126平米,"12,699元/平",160万,南 北精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105109343386.html
云星城市春天东区 2室2厅 南,云星城市春天东区 北湖南,2室2厅,84平米,"10,477元/平",88万,南精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113588663.html
恒大新城 大一房一厅 户型方正 看房方便,恒大新城 北湖南,1室1厅,54平米,"9,075元/平",49万,南精装中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105109462501.html
幸福庭院毛坯高层视野很好，近5号地铁，近公园，,幸福庭院 北湖南,3室2厅,115平米,"9,566元/平",110万,南毛坯高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105110882023.html
房子满五唯一，无欠款，2+1房，2个房间采光都好,大天下 北湖南,3室2厅,89.75平米,"7,131元/平",64万,东南简装低楼层(共25层) ,https://nn.lianjia.com/ershoufang/105114380141.html
大唐天城旁北湖运德集团宿舍2房保养好,北湖运德集团宿舍 北湖南,2室2厅,60平米,"8,000元/平",48万,南其他中楼层(共7层) ,https://nn.lianjia.com/ershoufang/105112064390.html
北湖70年产权大单间配套，价格可谈,云星城市春天西区 北湖南,1室0厅,36平米,"11,112元/平",40万,南简装中楼层(共17层) ,https://nn.lianjia.com/ershoufang/105114143337.html
北湖南成熟配套  舒适大两房  户型方正通风采光良好,振宁商厦 北湖南,2室2厅,89.97平米,"7,670元/平",69万,南 北精装中楼层(共15层) ,https://nn.lianjia.com/ershoufang/105114454101.html
北湖工行宿舍3房 带杂物房邻华侨印刷厂宿舍南棉生活区,北湖东二里8号工行宿舍 北湖南,3室2厅,89平米,"5,618元/平",50万,南简装高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105108178743.html
北湖芯，交通方便。 2、精装两房，户型方正,天海苑 北湖南,2室2厅,95.79平米,"9,918元/平",95万,南精装高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105113681610.html
