标题,位置,房屋类型,面积,单价,总价,介绍,网址
五象新区龙岗 大唐果60平精装2房  高楼层 通风采光好,大唐果(邕宁区) 龙岗,2室2厅,60平米,"7,500元/平",45万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115514625.html
业主诚心出售 看合适可谈 产权清晰,启迪亮 龙岗,4室2厅,167.7平米,"9,362元/平",157万,南其他高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116288500.html
央企大品牌，小高层，一梯2户，平层户型方正采光好,中铁交通天地明珠 龙岗,4室2厅,176.43平米,"10,486元/平",185万,南 北其他中楼层(共22层) ,https://nn.lianjia.com/ershoufang/105103111106.html
小区自带游泳池，绿化好，居民素质高，交通出行方便,昌泰水立方 龙岗,2室1厅,55.5平米,"6,307元/平",35万,北简装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115556211.html
顶复 楼中楼 中空 5房 使用面积300平方,阳光城丽景湾 龙岗,5室2厅,172平米,"12,500元/平",215万,南 北毛坯高楼层(共29层) ,https://nn.lianjia.com/ershoufang/105111042558.html
全新装修未入住过，户型方正，采光好，配套设施齐全,大唐盛世 龙岗,3室2厅,96平米,"8,334元/平",80万,南 北精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115190927.html
合景天峻精装修3房，户型方正，看小区花园,合景·天峻广场 龙岗,3室2厅,87平米,"7,587元/平",66万,东南精装低楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116719506.html
"洋房，两梯两户，看湖的户型,价格可谈",大唐盛世观湖 龙岗,4室2厅,144平米,"6,806元/平",98万,东南 南毛坯低楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113577771.html
五象龙岗精装现房 有证无欠款 诚意可谈,宝能·城市广场 龙岗,3室1厅,79.5平米,"6,919元/平",55万,南精装高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116616563.html
此房楼层好，采光通风好，户型布局合理,银泉一品天誉 龙岗,3室2厅,118平米,"9,492元/平",112万,南精装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105115275595.html
满五，户型方正，近江边，精装修，设施配套齐全,世茂茂御府 龙岗,4室2厅,116平米,"9,483元/平",110万,南 北精装低楼层(共20层) ,https://nn.lianjia.com/ershoufang/105116115655.html
自住房，近江边，精装修，设施配套齐全，采光好,世茂茂御府 龙岗,4室2厅,107平米,"9,814元/平",105万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117003877.html
毛坯3房  新新传说  楼下菜市场 有证,万丰新新传说 龙岗,3室1厅,88.02平米,"6,704元/平",59万,南 北毛坯低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114443730.html
业主诚心出售，楼层好，视野宽阔,中铁交通天地明珠 龙岗,4室2厅,143平米,"8,742元/平",125万,南毛坯高楼层(共22层) ,https://nn.lianjia.com/ershoufang/105106094614.html
万科全新精装3房  北面50米有滨江公园 有证,万科金域滨江 龙岗,3室2厅,94.86平米,"10,015元/平",95万,南 北精装高楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115184925.html
万达茂商圈，配套完善，四房，户型通透。,龙光玖珑臺 龙岗,4室2厅,107.85平米,"8,809元/平",95万,北精装高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105115442487.html
业主自己装修 3房  万丰新新传说  楼下菜市场 等,万丰新新传说 龙岗,3室2厅,96平米,"7,084元/平",68万,南 北精装高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114677215.html
五象东，楼龄新，采光好，视野好,合景·天峻广场 龙岗,3室2厅,86.15平米,"8,358元/平",72万,南精装高楼层(共30层) ,https://nn.lianjia.com/ershoufang/105116886592.html
世茂茂御府 毛坯四房 南北通透 看房方便,世茂茂御府 龙岗,4室2厅,111平米,"10,631元/平",118万,南 北毛坯高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105111997730.html
业主装修一半了。材料基本都买回来了，价格可以谈，，,君华•锦云 龙岗,3室2厅,108平米,"6,297元/平",68万,南其他高楼层(共32层) ,https://nn.lianjia.com/ershoufang/105113921785.html
急卖 有证 3房2卫精装  万科物业,阳光城丽景湾 龙岗,3室2厅,87平米,"8,046元/平",70万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116788078.html
万达茂旁 近江边 一梯两户小洋房 业主诚心出售,万科金域滨江 龙岗,4室2厅,142平米,"12,324元/平",175万,南 北其他高楼层(共9层) ,https://nn.lianjia.com/ershoufang/105117019000.html
大唐世家大四房，带装修，南北朝向,大唐世家三区 蒲庙,4室2厅,109平米,"8,074元/平",88万,南 北精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116623151.html
此房满五唯一 全新未入住 生活方便 近江边,启迪亮 龙岗,3室2厅,89平米,"9,551元/平",85万,南 北其他中楼层(共31层) ,https://nn.lianjia.com/ershoufang/105117216191.html
五象东 万科金域滨江 品质精装4房 带大露台 诚售,万科金域滨江 龙岗,4室2厅,121.75平米,"9,692元/平",118万,南精装低楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115162631.html
万达茂·御江国际 4室2厅 南,万达茂·御江国际 五象文旅,4室2厅,119平米,"8,404元/平",100万,南精装中楼层(共24层) ,https://nn.lianjia.com/ershoufang/105117191221.html
龙岗商务区 盛湖悦景 96平精装3房 85万,盛湖悦景 龙岗,3室2厅,96平米,"7,813元/平",75万,东南 南简装高楼层(共27层) ,https://nn.lianjia.com/ershoufang/105113496584.html
精装4房带露台，全新没住过，价格还可以小谈,大唐盛世观湖 龙岗,4室2厅,117平米,"6,496元/平",76万,东南 南精装低楼层(共34层) ,https://nn.lianjia.com/ershoufang/105116954700.html
民中旁大唐果 精装三房中高层急售全屋家具家电有钥匙,大唐果(邕宁区) 龙岗,3室1厅,84.43平米,"8,647元/平",73万,东南精装中楼层(共29层) ,https://nn.lianjia.com/ershoufang/105116234916.html
"此房南北通，格局好，楼层好，视野宽阔，采光充足,",宝能·城市广场 龙岗,4室2厅,118平米,"5,933元/平",70万,东南其他低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116776265.html
中楼层 采光好，视野开阔，无遮挡,阳光城丽景湾 龙岗,2室2厅,72.86平米,"9,059元/平",66万,西精装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115972327.html
御峰国际3房两卫 一线江景   精装修  价格可谈,万达茂·御峰国际 五象文旅,3室2厅,117.22平米,"8,958元/平",105万,南 北精装高楼层(共46层) ,https://nn.lianjia.com/ershoufang/105115106304.html
五象东 龙岗 世茂茂御府 精装房 读书便利,世茂茂御府 龙岗,3室1厅,67.55平米,"10,363元/平",70万,北精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105107738977.html
全新未入住过 看房方便 业主诚心出售,大唐盛世观湖 龙岗,3室2厅,99平米,"7,051元/平",69.8万,南精装高楼层(共34层) ,https://nn.lianjia.com/ershoufang/105117125655.html
精装小户型，采光好，随时可看房,合景·天峻广场 龙岗,2室2厅,70平米,"8,286元/平",58万,南精装低楼层(共26层) ,https://nn.lianjia.com/ershoufang/105116105228.html
万达茂商圈，钥匙挂脖子上等着你来看房哦,万达茂·御江国际 五象文旅,3室1厅,101.62平米,"9,349元/平",95万,东简装中楼层(共32层) ,https://nn.lianjia.com/ershoufang/105111104604.html
户型方正 采光好 小区环境优美 适合一家人居住,阳光城丽景湾 龙岗,4室2厅,129.86平米,"9,164元/平",119万,南 北精装低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105106235690.html
万达茂 精装大两房 高层江景 视野靓 诚售,万达茂·御峰国际 五象文旅,2室2厅,87平米,"8,621元/平",75万,南精装高楼层(共48层) ,https://nn.lianjia.com/ershoufang/105117082461.html
精致两房，高楼层，东南朝向，品质小区物业好，,阳光城丽景湾 龙岗,3室2厅,82.5平米,"9,091元/平",75万,南精装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105111078127.html
龙岗新区  大唐盛世观湖166平5房,大唐盛世观湖 龙岗,5室2厅,166平米,"10,543元/平",175万,南毛坯高楼层(共15层) ,https://nn.lianjia.com/ershoufang/105113102706.html
五象东 大唐盛世166平毛坯4房 前后花园 可通风效果好,大唐盛世 龙岗,4室2厅,166.91平米,"7,789元/平",130万,南毛坯低楼层(共6层) ,https://nn.lianjia.com/ershoufang/105117130486.html
五象东、学府旁、江景 同类商品同小区各项指标无对比,龙域香醍半岛 龙岗,3室2厅,79.45平米,"5,539元/平",44万,南毛坯高楼层(共18层) ,https://nn.lianjia.com/ershoufang/105113115103.html
全新精装未入住，户型方正，看小区园林安静,合景·天峻广场 龙岗,4室1厅,106平米,"9,623元/平",102万,南 北精装中楼层(共22层) ,https://nn.lianjia.com/ershoufang/105117284898.html
精装4房中间楼层，带家具，一个产权车位，阳台没遮挡,大唐盛世 龙岗,4室2厅,96平米,"8,855元/平",85万,南简装中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105113885552.html
龙岗大道 盛湖悦景 111平对流四房,盛湖悦景 龙岗,4室2厅,111.31平米,"7,637元/平",85万,南 北其他低楼层(共21层) ,https://nn.lianjia.com/ershoufang/105114233882.html
业主诚心出售 毛坯  中间楼层 看房提前约,启迪亮 龙岗,3室2厅,96.08平米,"6,453元/平",62万,南其他中楼层(共15层) ,https://nn.lianjia.com/ershoufang/105116288452.html
阳光城丽景湾 4室2厅 南 北,阳光城丽景湾 龙岗,4室2厅,121.65平米,"9,454元/平",115万,南 北精装高楼层(共24层) ,https://nn.lianjia.com/ershoufang/105116782628.html
万达茂方正四房出售，滨江公园。,万达茂·御峰国际 五象文旅,4室2厅,119.8平米,"7,930元/平",95万,南精装中楼层(共48层) ,https://nn.lianjia.com/ershoufang/105115020957.html
全新装修 原汁原味 交通方便 环境好,阳光城丽景湾 龙岗,4室1厅,120.76平米,"9,772元/平",118万,南精装高楼层(共38层) ,https://nn.lianjia.com/ershoufang/105113970824.html
昌泰水立方 2室2厅 南,昌泰水立方 龙岗,2室2厅,78平米,"6,667元/平",52万,南毛坯高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105114518266.html
国企物业开发小高层小洋楼、1分 钟到江边。,中铁交通天地明珠 龙岗,4室1厅,144平米,"9,375元/平",135万,北精装中楼层(共12层) ,https://nn.lianjia.com/ershoufang/105113856384.html
启迪亮 4室1厅 南 北,启迪亮 龙岗,4室1厅,131.23平米,"8,383元/平",110万,南 北精装高楼层(共31层) ,https://nn.lianjia.com/ershoufang/105116233176.html
大唐盛世 122平四房 精装 龙岗东,大唐盛世 龙岗,3室2厅,122平米,"7,214元/平",88万,东南其他中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105114034193.html
龙岗东央企盘，错层4房品质装修保养好，拎包入住,中铁江湾山语城 龙岗,4室2厅,131.31平米,"11,424元/平",150万,东南 南精装低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105113551644.html
大唐盛世观湖，116平4房，精装未入住过，好楼层,大唐盛世观湖 龙岗,4室2厅,116平米,"7,759元/平",90万,南精装高楼层(共40层) ,https://nn.lianjia.com/ershoufang/105115402115.html
大唐盛世观湖 3室2厅 南,大唐盛世观湖 龙岗,3室2厅,95平米,"8,106元/平",77万,南精装中楼层(共34层) ,https://nn.lianjia.com/ershoufang/105114863512.html
大唐盛世 117平精装 没住过 没有欠款,大唐盛世 龙岗,4室2厅,117平米,"8,548元/平",100万,南 北其他中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105113459297.html
民中旁 精装修大四房 所见所得 领包入住,启迪亮 龙岗,4室2厅,136平米,"8,824元/平",120万,北其他低楼层(共31层) ,https://nn.lianjia.com/ershoufang/105117180222.html
合景天峻广场四房高楼层通风采光好看房方便,合景·天峻广场 龙岗,4室2厅,117平米,"7,265元/平",85万,东南精装低楼层(共36层) ,https://nn.lianjia.com/ershoufang/105114228748.html
业主诚心出售 价格可谈  看房方便 未入住过,启迪亮 龙岗,4室2厅,131.87平米,"7,205元/平",95万,东南 南精装低楼层(共29层) ,https://nn.lianjia.com/ershoufang/105116522970.html
五象东，万达茂商圈，精致的三房，邕江边灵龟山公园,世茂茂御府 龙岗,3室1厅,79平米,"7,975元/平",63万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105115118637.html
全新未入住过  带一个产权车位 看房方便业主诚心出售,新城悦隽风华 龙岗,4室2厅,129平米,"9,923元/平",128万,南其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105117343341.html
邕江边上精装大三房，带产权车位，近万达茂,万科金域滨江 龙岗,3室2厅,95平米,"9,264元/平",88万,南 北简装中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105114926660.html
朝小区低楼层，看园林，居住环境舒适，业主诚心出售,万科金域滨江 龙岗,4室1厅,120平米,"10,000元/平",120万,南 北其他低楼层(共27层) ,https://nn.lianjia.com/ershoufang/105114926299.html
毛坯房，急卖，价格好商量，红本在手满五唯一,世茂茂御府 龙岗,4室1厅,110平米,"8,910元/平",98万,南 北毛坯中楼层(共27层) ,https://nn.lianjia.com/ershoufang/105116419976.html
新新传说中高楼层，毛坯，带产权车位，无欠款，随时过,万丰新新传说 龙岗,3室1厅,96平米,"7,188元/平",69万,南毛坯中楼层(共33层) ,https://nn.lianjia.com/ershoufang/105116808792.html
好房一套 楼层适中，户型方正，得房高,龙光玖珑臺 龙岗,3室2厅,89.5平米,"10,056元/平",90万,南精装低楼层(共33层) ,https://nn.lianjia.com/ershoufang/105106092940.html
满五唯一，房本在手，安心交易，楼下买菜方便,万丰新新传说 龙岗,3室2厅,96平米,"6,563元/平",63万,南毛坯中楼层(共30层) ,https://nn.lianjia.com/ershoufang/105115174382.html
洋房带花园，拓展面积很多，空间很大，业主诚心出售,中铁江湾山语城 龙岗,5室2厅,380平米,"7,632元/平",290万,南其他低楼层(共1层) ,https://nn.lianjia.com/ershoufang/105109367808.html
大唐盛世二期  精装5房3卫 阳台无遮挡 江景房 未入住,大唐盛世 龙岗,5室2厅,140.03平米,"6,999元/平",98万,东其他高楼层(共33层) ,https://nn.lianjia.com/ershoufang/105104023232.html
五象东片区新装修三房、楼层高采光好、,花畔里 龙岗,3室2厅,89.77平米,"10,026元/平",90万,南精装低楼层(共32层) ,https://nn.lianjia.com/ershoufang/105107395792.html
全新精装未入住，中高楼层，通风采光好，业主急售,万科金域滨江 龙岗,3室2厅,96平米,"9,375元/平",90万,南其他中楼层(共28层) ,https://nn.lianjia.com/ershoufang/105115829206.html
业主急售  头排看江 复式大面积  就 一套,龙光玖珑臺 龙岗,3室2厅,61.24平米,"9,798元/平",60万,南毛坯高楼层(共7层) ,https://nn.lianjia.com/ershoufang/105113233741.html
一线江景无遮挡，俯瞰南宁半壁江山，错过再等十年,万达茂·御峰国际 五象文旅,4室2厅,121.27平米,"9,896元/平",120万,西南其他中楼层(共48层) ,https://nn.lianjia.com/ershoufang/105114037024.html
精装 业主诚心出售  看合适价格可谈,万达茂·御峰国际 五象文旅,3室2厅,89平米,"7,866元/平",70万,南精装低楼层(共48层) ,https://nn.lianjia.com/ershoufang/105115243974.html
